GeneID,dataset
AT3G25620,BES1_BZR1_and_GTL1
AT4G15130,BES1_BZR1_and_GTL1
AT2G47275,BES1_BZR1_and_GTL1
AT3G44720,BES1_BZR1_and_GTL1
AT4G12510,BES1_BZR1_and_GTL1
AT4G12520,BES1_BZR1_and_GTL1
AT4G23500,BES1_BZR1_and_GTL1
AT4G25070,BES1_BZR1_and_GTL1
AT5G18200,BES1_BZR1_and_GTL1
AT5G38100,BES1_BZR1_and_GTL1
AT5G43600,BES1_BZR1_and_GTL1
AT2G24290,BES1_BZR1_and_GTL1
AT5G45800,BES1_BZR1_and_GTL1
AT1G19960,BES1_BZR1_and_GTL1
AT1G75420,BES1_BZR1_and_GTL1
AT2G15430,BES1_BZR1_and_GTL1
AT2G19860,BES1_BZR1_and_GTL1
AT2G26660,BES1_BZR1_and_GTL1
AT2G29140,BES1_BZR1_and_GTL1
AT3G20460,BES1_BZR1_and_GTL1
AT3G28340,BES1_BZR1_and_GTL1
AT3G48920,BES1_BZR1_and_GTL1
AT4G04450,BES1_BZR1_and_GTL1
AT4G12250,BES1_BZR1_and_GTL1
AT4G12730,BES1_BZR1_and_GTL1
AT4G18380,BES1_BZR1_and_GTL1
AT4G26190,BES1_BZR1_and_GTL1
AT5G23650,BES1_BZR1_and_GTL1
AT1G15630,BES1_BZR1_and_GTL1
AT1G15640,BES1_BZR1_and_GTL1
AT1G18390,BES1_BZR1_and_GTL1
AT5G65400,BES1_BZR1_and_GTL1
AT2G24100,BES1_BZR1_and_GTL1
AT5G55410,BES1_BZR1_and_GTL1
AT4G12350,BES1_BZR1_and_GTL1
AT1G72780,BES1_BZR1_and_GTL1
AT1G72790,BES1_BZR1_and_GTL1
AT1G78030,BES1_BZR1_and_GTL1
AT1G25550,BES1_BZR1_and_GTL1
AT1G76630,BES1_BZR1_and_GTL1
AT2G18160,BES1_BZR1_and_GTL1
AT3G11900,BES1_BZR1_and_GTL1
AT3G16700,BES1_BZR1_and_GTL1
AT4G12550,BES1_BZR1_and_GTL1
AT4G34640,BES1_BZR1_and_GTL1
AT5G19890,BES1_BZR1_and_GTL1
AT5G65330,BES1_BZR1_and_GTL1
AT4G03820,BES1_BZR1_and_GTL1
AT4G25880,BES1_BZR1_and_GTL1
AT4G30130,BES1_BZR1_and_GTL1
AT1G66510,BES1_BZR1_and_GTL1
AT3G03440,BES1_BZR1_and_GTL1
AT3G11390,BES1_BZR1_and_GTL1
AT5G06240,BES1_BZR1_and_GTL1
AT5G55550,BES1_BZR1_and_GTL1
AT5G55560,BES1_BZR1_and_GTL1
AT1G04550,BES1_BZR1_and_GTL1
AT5G26010,BES1_BZR1_and_GTL1
AT1G01120,BES1_BZR1_and_DF1
AT1G03220,BES1_BZR1_and_DF1
AT1G03600,BES1_BZR1_and_DF1
AT1G03850,BES1_BZR1_and_DF1
AT1G03880,BES1_BZR1_and_DF1
AT1G04240,BES1_BZR1_and_DF1
AT1G04250,BES1_BZR1_and_DF1
AT1G04430,BES1_BZR1_and_DF1
AT1G07630,BES1_BZR1_and_DF1
AT1G08650,BES1_BZR1_and_DF1
AT1G09530,BES1_BZR1_and_DF1
AT1G12110,BES1_BZR1_and_DF1
AT1G13260,BES1_BZR1_and_DF1
AT1G13370,BES1_BZR1_and_DF1
AT1G14610,BES1_BZR1_and_DF1
AT1G18400,BES1_BZR1_and_DF1
AT1G18570,BES1_BZR1_and_DF1
AT1G19300,BES1_BZR1_and_DF1
AT1G20980,BES1_BZR1_and_DF1
AT1G24120,BES1_BZR1_and_DF1
AT1G30330,BES1_BZR1_and_DF1
AT1G32170,BES1_BZR1_and_DF1
AT1G33560,BES1_BZR1_and_DF1
AT1G53170,BES1_BZR1_and_DF1
AT1G53230,BES1_BZR1_and_DF1
AT1G53830,BES1_BZR1_and_DF1
AT1G55120,BES1_BZR1_and_DF1
AT1G62380,BES1_BZR1_and_DF1
AT1G65960,BES1_BZR1_and_DF1
AT1G70700,BES1_BZR1_and_DF1
AT1G71880,BES1_BZR1_and_DF1
AT1G74660,BES1_BZR1_and_DF1
AT1G76090,BES1_BZR1_and_DF1
AT1G77760,BES1_BZR1_and_DF1
AT1G78240,BES1_BZR1_and_DF1
AT2G01150,BES1_BZR1_and_DF1
AT2G01420,BES1_BZR1_and_DF1
AT2G01850,BES1_BZR1_and_DF1
AT2G15480,BES1_BZR1_and_DF1
AT2G18700,BES1_BZR1_and_DF1
AT2G23130,BES1_BZR1_and_DF1
AT2G23290,BES1_BZR1_and_DF1
AT2G23320,BES1_BZR1_and_DF1
AT2G24570,BES1_BZR1_and_DF1
AT2G28930,BES1_BZR1_and_DF1
AT2G30490,BES1_BZR1_and_DF1
AT2G31390,BES1_BZR1_and_DF1
AT2G34490,BES1_BZR1_and_DF1
AT2G34500,BES1_BZR1_and_DF1
AT2G35940,BES1_BZR1_and_DF1
AT2G36830,BES1_BZR1_and_DF1
AT2G37180,BES1_BZR1_and_DF1
AT2G41880,BES1_BZR1_and_DF1
AT2G41940,BES1_BZR1_and_DF1
AT2G42430,BES1_BZR1_and_DF1
AT2G43060,BES1_BZR1_and_DF1
AT2G46680,BES1_BZR1_and_DF1
AT3G02560,BES1_BZR1_and_DF1
AT3G02880,BES1_BZR1_and_DF1
AT3G11170,BES1_BZR1_and_DF1
AT3G13320,BES1_BZR1_and_DF1
AT3G13380,BES1_BZR1_and_DF1
AT3G13750,BES1_BZR1_and_DF1
AT3G14310,BES1_BZR1_and_DF1
AT3G14840,BES1_BZR1_and_DF1
AT3G15030,BES1_BZR1_and_DF1
AT3G16500,BES1_BZR1_and_DF1
AT3G16800,BES1_BZR1_and_DF1
AT3G16830,BES1_BZR1_and_DF1
AT3G17510,BES1_BZR1_and_DF1
AT3G18830,BES1_BZR1_and_DF1
AT3G19930,BES1_BZR1_and_DF1
AT3G20670,BES1_BZR1_and_DF1
AT3G23250,BES1_BZR1_and_DF1
AT3G23820,BES1_BZR1_and_DF1
AT3G24500,BES1_BZR1_and_DF1
AT3G25780,BES1_BZR1_and_DF1
AT3G26520,BES1_BZR1_and_DF1
AT3G27160,BES1_BZR1_and_DF1
AT3G30775,BES1_BZR1_and_DF1
AT3G43430,BES1_BZR1_and_DF1
AT3G46290,BES1_BZR1_and_DF1
AT3G47430,BES1_BZR1_and_DF1
AT3G48360,BES1_BZR1_and_DF1
AT3G50070,BES1_BZR1_and_DF1
AT3G50660,BES1_BZR1_and_DF1
AT3G52500,BES1_BZR1_and_DF1
AT3G56400,BES1_BZR1_and_DF1
AT3G62980,BES1_BZR1_and_DF1
AT4G00730,BES1_BZR1_and_DF1
AT4G01070,BES1_BZR1_and_DF1
AT4G01690,BES1_BZR1_and_DF1
AT4G02330,BES1_BZR1_and_DF1
AT4G03210,BES1_BZR1_and_DF1
AT4G05020,BES1_BZR1_and_DF1
AT4G05100,BES1_BZR1_and_DF1
AT4G08950,BES1_BZR1_and_DF1
AT4G11310,BES1_BZR1_and_DF1
AT4G13340,BES1_BZR1_and_DF1
AT4G13510,BES1_BZR1_and_DF1
AT4G13660,BES1_BZR1_and_DF1
AT4G15910,BES1_BZR1_and_DF1
AT4G16750,BES1_BZR1_and_DF1
AT4G16780,BES1_BZR1_and_DF1
AT4G17460,BES1_BZR1_and_DF1
AT4G17500,BES1_BZR1_and_DF1
AT4G17615,BES1_BZR1_and_DF1
AT4G17870,BES1_BZR1_and_DF1
AT4G18030,BES1_BZR1_and_DF1
AT4G18710,BES1_BZR1_and_DF1
AT4G20260,BES1_BZR1_and_DF1
AT4G20830,BES1_BZR1_and_DF1
AT4G23810,BES1_BZR1_and_DF1
AT4G25470,BES1_BZR1_and_DF1
AT4G25500,BES1_BZR1_and_DF1
AT4G27260,BES1_BZR1_and_DF1
AT4G30190,BES1_BZR1_and_DF1
AT4G30270,BES1_BZR1_and_DF1
AT4G30280,BES1_BZR1_and_DF1
AT4G31390,BES1_BZR1_and_DF1
AT4G36380,BES1_BZR1_and_DF1
AT5G01810,BES1_BZR1_and_DF1
AT5G02200,BES1_BZR1_and_DF1
AT5G04590,BES1_BZR1_and_DF1
AT5G07440,BES1_BZR1_and_DF1
AT5G09810,BES1_BZR1_and_DF1
AT5G11060,BES1_BZR1_and_DF1
AT5G15580,BES1_BZR1_and_DF1
AT5G15600,BES1_BZR1_and_DF1
AT5G18280,BES1_BZR1_and_DF1
AT5G20710,BES1_BZR1_and_DF1
AT5G23860,BES1_BZR1_and_DF1
AT5G39610,BES1_BZR1_and_DF1
AT5G40890,BES1_BZR1_and_DF1
AT5G41410,BES1_BZR1_and_DF1
AT5G44070,BES1_BZR1_and_DF1
AT5G45340,BES1_BZR1_and_DF1
AT5G47370,BES1_BZR1_and_DF1
AT5G51460,BES1_BZR1_and_DF1
AT5G51550,BES1_BZR1_and_DF1
AT5G52060,BES1_BZR1_and_DF1
AT5G54500,BES1_BZR1_and_DF1
AT5G54510,BES1_BZR1_and_DF1
AT5G54770,BES1_BZR1_and_DF1
AT5G56870,BES1_BZR1_and_DF1
AT5G60200,BES1_BZR1_and_DF1
AT5G62000,BES1_BZR1_and_DF1
AT5G62430,BES1_BZR1_and_DF1
AT5G64260,BES1_BZR1_and_DF1
AT5G64740,BES1_BZR1_and_DF1
AT5G65310,BES1_BZR1_and_DF1
AT1G01540,BES1_BZR1_and_DF1
AT1G01650,BES1_BZR1_and_DF1
AT1G03610,BES1_BZR1_and_DF1
AT1G04160,BES1_BZR1_and_DF1
AT1G04680,BES1_BZR1_and_DF1
AT1G05000,BES1_BZR1_and_DF1
AT1G05810,BES1_BZR1_and_DF1
AT1G09250,BES1_BZR1_and_DF1
AT1G09970,BES1_BZR1_and_DF1
AT1G11260,BES1_BZR1_and_DF1
AT1G13250,BES1_BZR1_and_DF1
AT1G17360,BES1_BZR1_and_DF1
AT1G17500,BES1_BZR1_and_DF1
AT1G18740,BES1_BZR1_and_DF1
AT1G21910,BES1_BZR1_and_DF1
AT1G22180,BES1_BZR1_and_DF1
AT1G22190,BES1_BZR1_and_DF1
AT1G22330,BES1_BZR1_and_DF1
AT1G23030,BES1_BZR1_and_DF1
AT1G25560,BES1_BZR1_and_DF1
AT1G26930,BES1_BZR1_and_DF1
AT1G27100,BES1_BZR1_and_DF1
AT1G27210,BES1_BZR1_and_DF1
AT1G29050,BES1_BZR1_and_DF1
AT1G29670,BES1_BZR1_and_DF1
AT1G30110,BES1_BZR1_and_DF1
AT1G32690,BES1_BZR1_and_DF1
AT1G32920,BES1_BZR1_and_DF1
AT1G33240,BES1_BZR1_and_DF1
AT1G33250,BES1_BZR1_and_DF1
AT1G36060,BES1_BZR1_and_DF1
AT1G44350,BES1_BZR1_and_DF1
AT1G49780,BES1_BZR1_and_DF1
AT1G51700,BES1_BZR1_and_DF1
AT1G54200,BES1_BZR1_and_DF1
AT1G55690,BES1_BZR1_and_DF1
AT1G56150,BES1_BZR1_and_DF1
AT1G57980,BES1_BZR1_and_DF1
AT1G61800,BES1_BZR1_and_DF1
AT1G62570,BES1_BZR1_and_DF1
AT1G63090,BES1_BZR1_and_DF1
AT1G63850,BES1_BZR1_and_DF1
AT1G64380,BES1_BZR1_and_DF1
AT1G66160,BES1_BZR1_and_DF1
AT1G68840,BES1_BZR1_and_DF1
AT1G69570,BES1_BZR1_and_DF1
AT1G69870,BES1_BZR1_and_DF1
AT1G70210,BES1_BZR1_and_DF1
AT1G70270,BES1_BZR1_and_DF1
AT1G70300,BES1_BZR1_and_DF1
AT1G70370,BES1_BZR1_and_DF1
AT1G76080,BES1_BZR1_and_DF1
AT1G76160,BES1_BZR1_and_DF1
AT1G77740,BES1_BZR1_and_DF1
AT1G78080,BES1_BZR1_and_DF1
AT2G03730,BES1_BZR1_and_DF1
AT2G16700,BES1_BZR1_and_DF1
AT2G17040,BES1_BZR1_and_DF1
AT2G17450,BES1_BZR1_and_DF1
AT2G17500,BES1_BZR1_and_DF1
AT2G22500,BES1_BZR1_and_DF1
AT2G25210,BES1_BZR1_and_DF1
AT2G25450,BES1_BZR1_and_DF1
AT2G26530,BES1_BZR1_and_DF1
AT2G26540,BES1_BZR1_and_DF1
AT2G28120,BES1_BZR1_and_DF1
AT2G28400,BES1_BZR1_and_DF1
AT2G29120,BES1_BZR1_and_DF1
AT2G30040,BES1_BZR1_and_DF1
AT2G32090,BES1_BZR1_and_DF1
AT2G32150,BES1_BZR1_and_DF1
AT2G32560,BES1_BZR1_and_DF1
AT2G34070,BES1_BZR1_and_DF1
AT2G36050,BES1_BZR1_and_DF1
AT2G36220,BES1_BZR1_and_DF1
AT2G39210,BES1_BZR1_and_DF1
AT2G39360,BES1_BZR1_and_DF1
AT2G40270,BES1_BZR1_and_DF1
AT2G42610,BES1_BZR1_and_DF1
AT2G43340,BES1_BZR1_and_DF1
AT2G45210,BES1_BZR1_and_DF1
AT2G46660,BES1_BZR1_and_DF1
AT2G46710,BES1_BZR1_and_DF1
AT3G04070,BES1_BZR1_and_DF1
AT3G05320,BES1_BZR1_and_DF1
AT3G05490,BES1_BZR1_and_DF1
AT3G05900,BES1_BZR1_and_DF1
AT3G06070,BES1_BZR1_and_DF1
AT3G06760,BES1_BZR1_and_DF1
AT3G07350,BES1_BZR1_and_DF1
AT3G08030,BES1_BZR1_and_DF1
AT3G08650,BES1_BZR1_and_DF1
AT3G11420,BES1_BZR1_and_DF1
AT3G11690,BES1_BZR1_and_DF1
AT3G11700,BES1_BZR1_and_DF1
AT3G12920,BES1_BZR1_and_DF1
AT3G12930,BES1_BZR1_and_DF1
AT3G13520,BES1_BZR1_and_DF1
AT3G13650,BES1_BZR1_and_DF1
AT3G13740,BES1_BZR1_and_DF1
AT3G14050,BES1_BZR1_and_DF1
AT3G14230,BES1_BZR1_and_DF1
AT3G14240,BES1_BZR1_and_DF1
AT3G14430,BES1_BZR1_and_DF1
AT3G14450,BES1_BZR1_and_DF1
AT3G15095,BES1_BZR1_and_DF1
AT3G15530,BES1_BZR1_and_DF1
AT3G16570,BES1_BZR1_and_DF1
AT3G19380,BES1_BZR1_and_DF1
AT3G19390,BES1_BZR1_and_DF1
AT3G19680,BES1_BZR1_and_DF1
AT3G20830,BES1_BZR1_and_DF1
AT3G25890,BES1_BZR1_and_DF1
AT3G27960,BES1_BZR1_and_DF1
AT3G28180,BES1_BZR1_and_DF1
AT3G46280,BES1_BZR1_and_DF1
AT3G46700,BES1_BZR1_and_DF1
AT3G48350,BES1_BZR1_and_DF1
AT3G49350,BES1_BZR1_and_DF1
AT3G49360,BES1_BZR1_and_DF1
AT3G49940,BES1_BZR1_and_DF1
AT3G50340,BES1_BZR1_and_DF1
AT3G50650,BES1_BZR1_and_DF1
AT3G50750,BES1_BZR1_and_DF1
AT3G50760,BES1_BZR1_and_DF1
AT3G50770,BES1_BZR1_and_DF1
AT3G51670,BES1_BZR1_and_DF1
AT3G52470,BES1_BZR1_and_DF1
AT3G53390,BES1_BZR1_and_DF1
AT3G54030,BES1_BZR1_and_DF1
AT3G56200,BES1_BZR1_and_DF1
AT3G56880,BES1_BZR1_and_DF1
AT3G60690,BES1_BZR1_and_DF1
AT3G61160,BES1_BZR1_and_DF1
AT4G01680,BES1_BZR1_and_DF1
AT4G03390,BES1_BZR1_and_DF1
AT4G15610,BES1_BZR1_and_DF1
AT4G16390,BES1_BZR1_and_DF1
AT4G17670,BES1_BZR1_and_DF1
AT4G18010,BES1_BZR1_and_DF1
AT4G19420,BES1_BZR1_and_DF1
AT4G20860,BES1_BZR1_and_DF1
AT4G21960,BES1_BZR1_and_DF1
AT4G22190,BES1_BZR1_and_DF1
AT4G22460,BES1_BZR1_and_DF1
AT4G22590,BES1_BZR1_and_DF1
AT4G23060,BES1_BZR1_and_DF1
AT4G25450,BES1_BZR1_and_DF1
AT4G27860,BES1_BZR1_and_DF1
AT4G28530,BES1_BZR1_and_DF1
AT4G30400,BES1_BZR1_and_DF1
AT4G32870,BES1_BZR1_and_DF1
AT4G33960,BES1_BZR1_and_DF1
AT4G36790,BES1_BZR1_and_DF1
AT4G37080,BES1_BZR1_and_DF1
AT4G37240,BES1_BZR1_and_DF1
AT4G37250,BES1_BZR1_and_DF1
AT4G37540,BES1_BZR1_and_DF1
AT4G37550,BES1_BZR1_and_DF1
AT5G01740,BES1_BZR1_and_DF1
AT5G02020,BES1_BZR1_and_DF1
AT5G03140,BES1_BZR1_and_DF1
AT5G03770,BES1_BZR1_and_DF1
AT5G05190,BES1_BZR1_and_DF1
AT5G05440,BES1_BZR1_and_DF1
AT5G06700,BES1_BZR1_and_DF1
AT5G08330,BES1_BZR1_and_DF1
AT5G09440,BES1_BZR1_and_DF1
AT5G10830,BES1_BZR1_and_DF1
AT5G11740,BES1_BZR1_and_DF1
AT5G13180,BES1_BZR1_and_DF1
AT5G13330,BES1_BZR1_and_DF1
AT5G14230,BES1_BZR1_and_DF1
AT5G14650,BES1_BZR1_and_DF1
AT5G15950,BES1_BZR1_and_DF1
AT5G16030,BES1_BZR1_and_DF1
AT5G17870,BES1_BZR1_and_DF1
AT5G18130,BES1_BZR1_and_DF1
AT5G18830,BES1_BZR1_and_DF1
AT5G20150,BES1_BZR1_and_DF1
AT5G20700,BES1_BZR1_and_DF1
AT5G23850,BES1_BZR1_and_DF1
AT5G24530,BES1_BZR1_and_DF1
AT5G25160,BES1_BZR1_and_DF1
AT5G25190,BES1_BZR1_and_DF1
AT5G25820,BES1_BZR1_and_DF1
AT5G39600,BES1_BZR1_and_DF1
AT5G41600,BES1_BZR1_and_DF1
AT5G46900,BES1_BZR1_and_DF1
AT5G49360,BES1_BZR1_and_DF1
AT5G49700,BES1_BZR1_and_DF1
AT5G52900,BES1_BZR1_and_DF1
AT5G53190,BES1_BZR1_and_DF1
AT5G53500,BES1_BZR1_and_DF1
AT5G55960,BES1_BZR1_and_DF1
AT5G55970,BES1_BZR1_and_DF1
AT5G56980,BES1_BZR1_and_DF1
AT5G57070,BES1_BZR1_and_DF1
AT5G60850,BES1_BZR1_and_DF1
AT5G65300,BES1_BZR1_and_DF1
AT5G65650,BES1_BZR1_and_DF1
AT1G01110,BES1_BZR1_and_DF1
AT1G01260,BES1_BZR1_and_DF1
AT1G01500,BES1_BZR1_and_DF1
AT1G01550,BES1_BZR1_and_DF1
AT1G01580,BES1_BZR1_and_DF1
AT1G01710,BES1_BZR1_and_DF1
AT1G02065,BES1_BZR1_and_DF1
AT1G02230,BES1_BZR1_and_DF1
AT1G02350,BES1_BZR1_and_DF1
AT1G02400,BES1_BZR1_and_DF1
AT1G02650,BES1_BZR1_and_DF1
AT1G03810,BES1_BZR1_and_DF1
AT1G03840,BES1_BZR1_and_DF1
AT1G04360,BES1_BZR1_and_DF1
AT1G04370,BES1_BZR1_and_DF1
AT1G04690,BES1_BZR1_and_DF1
AT1G05570,BES1_BZR1_and_DF1
AT1G05710,BES1_BZR1_and_DF1
AT1G05800,BES1_BZR1_and_DF1
AT1G05805,BES1_BZR1_and_DF1
AT1G05880,BES1_BZR1_and_DF1
AT1G06530,BES1_BZR1_and_DF1
AT1G07080,BES1_BZR1_and_DF1
AT1G07135,BES1_BZR1_and_DF1
AT1G07210,BES1_BZR1_and_DF1
AT1G07580,BES1_BZR1_and_DF1
AT1G07890,BES1_BZR1_and_DF1
AT1G09070,BES1_BZR1_and_DF1
AT1G09260,BES1_BZR1_and_DF1
AT1G09390,BES1_BZR1_and_DF1
AT1G09960,BES1_BZR1_and_DF1
AT1G10150,BES1_BZR1_and_DF1
AT1G10410,BES1_BZR1_and_DF1
AT1G10470,BES1_BZR1_and_DF1
AT1G10480,BES1_BZR1_and_DF1
AT1G11210,BES1_BZR1_and_DF1
AT1G11250,BES1_BZR1_and_DF1
AT1G11320,BES1_BZR1_and_DF1
AT1G11330,BES1_BZR1_and_DF1
AT1G11380,BES1_BZR1_and_DF1
AT1G12420,BES1_BZR1_and_DF1
AT1G12430,BES1_BZR1_and_DF1
AT1G13080,BES1_BZR1_and_DF1
AT1G13240,BES1_BZR1_and_DF1
AT1G13245,BES1_BZR1_and_DF1
AT1G13360,BES1_BZR1_and_DF1
AT1G13940,BES1_BZR1_and_DF1
AT1G13950,BES1_BZR1_and_DF1
AT1G14330,BES1_BZR1_and_DF1
AT1G14340,BES1_BZR1_and_DF1
AT1G14590,BES1_BZR1_and_DF1
AT1G14600,BES1_BZR1_and_DF1
AT1G14780,BES1_BZR1_and_DF1
AT1G15670,BES1_BZR1_and_DF1
AT1G16500,BES1_BZR1_and_DF1
AT1G17940,BES1_BZR1_and_DF1
AT1G17950,BES1_BZR1_and_DF1
AT1G18200,BES1_BZR1_and_DF1
AT1G18210,BES1_BZR1_and_DF1
AT1G18290,BES1_BZR1_and_DF1
AT1G18300,BES1_BZR1_and_DF1
AT1G18710,BES1_BZR1_and_DF1
AT1G18860,BES1_BZR1_and_DF1
AT1G18870,BES1_BZR1_and_DF1
AT1G19180,BES1_BZR1_and_DF1
AT1G19200,BES1_BZR1_and_DF1
AT1G19220,BES1_BZR1_and_DF1
AT1G19340,BES1_BZR1_and_DF1
AT1G19835,BES1_BZR1_and_DF1
AT1G19840,BES1_BZR1_and_DF1
AT1G20015,BES1_BZR1_and_DF1
AT1G20300,BES1_BZR1_and_DF1
AT1G20970,BES1_BZR1_and_DF1
AT1G21010,BES1_BZR1_and_DF1
AT1G21060,BES1_BZR1_and_DF1
AT1G21100,BES1_BZR1_and_DF1
AT1G21980,BES1_BZR1_and_DF1
AT1G22370,BES1_BZR1_and_DF1
AT1G22830,BES1_BZR1_and_DF1
AT1G25280,BES1_BZR1_and_DF1
AT1G25390,BES1_BZR1_and_DF1
AT1G25570,BES1_BZR1_and_DF1
AT1G26270,BES1_BZR1_and_DF1
AT1G26800,BES1_BZR1_and_DF1
AT1G27120,BES1_BZR1_and_DF1
AT1G27740,BES1_BZR1_and_DF1
AT1G27970,BES1_BZR1_and_DF1
AT1G28135,BES1_BZR1_and_DF1
AT1G28270,BES1_BZR1_and_DF1
AT1G28375,BES1_BZR1_and_DF1
AT1G29060,BES1_BZR1_and_DF1
AT1G29400,BES1_BZR1_and_DF1
AT1G30320,BES1_BZR1_and_DF1
AT1G30720,BES1_BZR1_and_DF1
AT1G30730,BES1_BZR1_and_DF1
AT1G31340,BES1_BZR1_and_DF1
AT1G32700,BES1_BZR1_and_DF1
AT1G32710,BES1_BZR1_and_DF1
AT1G32928,BES1_BZR1_and_DF1
AT1G33260,BES1_BZR1_and_DF1
AT1G33750,BES1_BZR1_and_DF1
AT1G33770,BES1_BZR1_and_DF1
AT1G35560,BES1_BZR1_and_DF1
AT1G35570,BES1_BZR1_and_DF1
AT1G35780,BES1_BZR1_and_DF1
AT1G47990,BES1_BZR1_and_DF1
AT1G48290,BES1_BZR1_and_DF1
AT1G48745,BES1_BZR1_and_DF1
AT1G49460,BES1_BZR1_and_DF1
AT1G49490,BES1_BZR1_and_DF1
AT1G49510,BES1_BZR1_and_DF1
AT1G51130,BES1_BZR1_and_DF1
AT1G51160,BES1_BZR1_and_DF1
AT1G51690,BES1_BZR1_and_DF1
AT1G51940,BES1_BZR1_and_DF1
AT1G51950,BES1_BZR1_and_DF1
AT1G52880,BES1_BZR1_and_DF1
AT1G52890,BES1_BZR1_and_DF1
AT1G53233,BES1_BZR1_and_DF1
AT1G53430,BES1_BZR1_and_DF1
AT1G54210,BES1_BZR1_and_DF1
AT1G55610,BES1_BZR1_and_DF1
AT1G56600,BES1_BZR1_and_DF1
AT1G56630,BES1_BZR1_and_DF1
AT1G56660,BES1_BZR1_and_DF1
AT1G56670,BES1_BZR1_and_DF1
AT1G58007,BES1_BZR1_and_DF1
AT1G61370,BES1_BZR1_and_DF1
AT1G61660,BES1_BZR1_and_DF1
AT1G61740,BES1_BZR1_and_DF1
AT1G62300,BES1_BZR1_and_DF1
AT1G62305,BES1_BZR1_and_DF1
AT1G62370,BES1_BZR1_and_DF1
AT1G62420,BES1_BZR1_and_DF1
AT1G62580,BES1_BZR1_and_DF1
AT1G63130,BES1_BZR1_and_DF1
AT1G63240,BES1_BZR1_and_DF1
AT1G63710,BES1_BZR1_and_DF1
AT1G63730,BES1_BZR1_and_DF1
AT1G63830,BES1_BZR1_and_DF1
AT1G63840,BES1_BZR1_and_DF1
AT1G64385,BES1_BZR1_and_DF1
AT1G65610,BES1_BZR1_and_DF1
AT1G66470,BES1_BZR1_and_DF1
AT1G66480,BES1_BZR1_and_DF1
AT1G66550,BES1_BZR1_and_DF1
AT1G66560,BES1_BZR1_and_DF1
AT1G67920,BES1_BZR1_and_DF1
AT1G68110,BES1_BZR1_and_DF1
AT1G68120,BES1_BZR1_and_DF1
AT1G68320,BES1_BZR1_and_DF1
AT1G68450,BES1_BZR1_and_DF1
AT1G68670,BES1_BZR1_and_DF1
AT1G68710,BES1_BZR1_and_DF1
AT1G69150,BES1_BZR1_and_DF1
AT1G69300,BES1_BZR1_and_DF1
AT1G69420,BES1_BZR1_and_DF1
AT1G69440,BES1_BZR1_and_DF1
AT1G69520,BES1_BZR1_and_DF1
AT1G69580,BES1_BZR1_and_DF1
AT1G69600,BES1_BZR1_and_DF1
AT1G69610,BES1_BZR1_and_DF1
AT1G69760,BES1_BZR1_and_DF1
AT1G69770,BES1_BZR1_and_DF1
AT1G69850,BES1_BZR1_and_DF1
AT1G70280,BES1_BZR1_and_DF1
AT1G70290,BES1_BZR1_and_DF1
AT1G70380,BES1_BZR1_and_DF1
AT1G70520,BES1_BZR1_and_DF1
AT1G70590,BES1_BZR1_and_DF1
AT1G70790,BES1_BZR1_and_DF1
AT1G71950,BES1_BZR1_and_DF1
AT1G71970,BES1_BZR1_and_DF1
AT1G72460,BES1_BZR1_and_DF1
AT1G73080,BES1_BZR1_and_DF1
AT1G73400,BES1_BZR1_and_DF1
AT1G73500,BES1_BZR1_and_DF1
AT1G74010,BES1_BZR1_and_DF1
AT1G74430,BES1_BZR1_and_DF1
AT1G74670,BES1_BZR1_and_DF1
AT1G75070,BES1_BZR1_and_DF1
AT1G75530,BES1_BZR1_and_DF1
AT1G75710,BES1_BZR1_and_DF1
AT1G76185,BES1_BZR1_and_DF1
AT1G76600,BES1_BZR1_and_DF1
AT1G76610,BES1_BZR1_and_DF1
AT1G76620,BES1_BZR1_and_DF1
AT1G77750,BES1_BZR1_and_DF1
AT1G77765,BES1_BZR1_and_DF1
AT1G78090,BES1_BZR1_and_DF1
AT1G78100,BES1_BZR1_and_DF1
AT1G79110,BES1_BZR1_and_DF1
AT1G79170,BES1_BZR1_and_DF1
AT2G01430,BES1_BZR1_and_DF1
AT2G01570,BES1_BZR1_and_DF1
AT2G02440,BES1_BZR1_and_DF1
AT2G02450,BES1_BZR1_and_DF1
AT2G02870,BES1_BZR1_and_DF1
AT2G03010,BES1_BZR1_and_DF1
AT2G03340,BES1_BZR1_and_DF1
AT2G03740,BES1_BZR1_and_DF1
AT2G04795,BES1_BZR1_and_DF1
AT2G12462,BES1_BZR1_and_DF1
AT2G14210,BES1_BZR1_and_DF1
AT2G15400,BES1_BZR1_and_DF1
AT2G15830,BES1_BZR1_and_DF1
AT2G16240,BES1_BZR1_and_DF1
AT2G16600,BES1_BZR1_and_DF1
AT2G16660,BES1_BZR1_and_DF1
AT2G16690,BES1_BZR1_and_DF1
AT2G16710,BES1_BZR1_and_DF1
AT2G16720,BES1_BZR1_and_DF1
AT2G17220,BES1_BZR1_and_DF1
AT2G17710,BES1_BZR1_and_DF1
AT2G18310,BES1_BZR1_and_DF1
AT2G18690,BES1_BZR1_and_DF1
AT2G18950,BES1_BZR1_and_DF1
AT2G18960,BES1_BZR1_and_DF1
AT2G22490,BES1_BZR1_and_DF1
AT2G22670,BES1_BZR1_and_DF1
AT2G22850,BES1_BZR1_and_DF1
AT2G22860,BES1_BZR1_and_DF1
AT2G23170,BES1_BZR1_and_DF1
